userName,score,content,at
A Google user,5,good and nice,2025-04-21 17:19:46
A Google user,5,very good,2025-04-21 17:15:58
A Google user,3,good app,2025-04-21 17:03:36
A Google user,2,why having issue of entering my app after new upgrade this so frustrating 😤😤😤,2025-04-21 16:57:59
A Google user,5,👆🏼,2025-04-21 16:57:05
A Google user,5,so nice I really like it the app make easily,2025-04-21 16:50:04
A Google user,4,"good afternoon,please I can't longing into my account.",2025-04-21 16:45:30
A Google user,5,very good,2025-04-21 16:35:29
A Google user,3,Love it,2025-04-21 16:13:26
A Google user,5,I love this app,2025-04-21 15:38:31
A Google user,1,i want update my app is not working,2025-04-21 15:24:32
A Google user,4,i want to upgrade my business moniepoint,2025-04-21 15:13:32
A Google user,4,moniepoint is the best,2025-04-21 15:04:37
A Google user,1,I Adeshola I love this app for helping my business,2025-04-21 14:55:07
A Google user,5,It help business growth,2025-04-21 14:42:47
A Google user,5,an awesome experience with you guys.... keep it up,2025-04-21 14:36:55
A Google user,5,nice spp,2025-04-21 14:05:40
A Google user,3,Not too satisfactory,2025-04-21 14:02:43
A Google user,5,"Very good, Jobs",2025-04-21 14:01:17
A Google user,5,The app is good,2025-04-21 13:59:03
A Google user,5,So happy,2025-04-21 13:58:13
A Google user,1,"continue update app effecting my phone, am losing very important app my.",2025-04-21 13:46:48
A Google user,5,my experience with monie point has been sweet,2025-04-21 13:34:55
A Google user,5,very good thank you,2025-04-21 13:13:29
A Google user,5,Great 👍,2025-04-21 13:04:12
A Google user,5,I love this app,2025-04-21 12:54:56
A Google user,5,is good,2025-04-21 12:46:04
A Google user,5,"I like using moniepont, but I prefer purchase to withdrower. please I need more than 3 star.",2025-04-21 12:43:39
A Google user,3,for period of time I have been a customer till this extend that my plat form got out dated o enjoyed the service,2025-04-21 12:34:32
A Google user,5,always fast in updating,2025-04-21 12:10:09
A Google user,1,i did my CAC and instead of the name to change to my business name it did not its been almost two month since i did it now its unfair i paid 22 thousand naira for it 💔🤔,2025-04-21 11:53:47
A Google user,5,nice,2025-04-21 11:49:11
A Google user,3,very nice,2025-04-21 11:35:37
A Google user,5,Excellent,2025-04-21 10:58:19
A Google user,5,cool and easy to navigate.,2025-04-21 10:51:44
A Google user,4,cool,2025-04-21 10:39:28
A Google user,5,okay,2025-04-21 10:33:08
A Google user,5,good,2025-04-21 10:25:56
A Google user,3,great banking with moniepoint,2025-04-21 10:17:05
A Google user,5,monipoint business is one of the best business it makes me saved money I think I like his monipoint,2025-04-21 10:14:57
A Google user,5,so nice,2025-04-21 10:11:03
A Google user,5,good,2025-04-21 10:03:18
A Google user,1,"I decided to give you one star because of the level of frustration you are subjecting customer to, by being too eager to block their account. The way you kept blocking my account as a result of just two wrong attempt and the tedius reactivation process made me regret using this app forever. How I wish there is half star rating that would have been better than 1 star for this ridiculous app emerging you keep up asking people to smile when they are in stressful mood brought about by blocking their",2025-04-21 09:57:55
A Google user,5,"pos, transfer,deposit",2025-04-21 09:52:26
A Google user,5,I can't update my account,2025-04-21 09:25:11
A Google user,5,awesome,2025-04-21 09:16:21
A Google user,5,very nice,2025-04-21 09:12:08
A Google user,5,nice app.. so easy to use,2025-04-21 08:55:01
A Google user,5,moniepoint is the best,2025-04-21 08:53:31
A Google user,5,Good,2025-04-21 08:43:05
A Google user,3,"I don't know why the customer support representative on my own app is not working. Please is it a general problem?. It frustrating, I really need help. Again to fund betting accounts, the required information are too many, at least the customer ID and phone number will be okay. Right now I can't even access the app because they are saying my app is outdated but when I click to update it, I don't use to see any new version. This too is frustrating. Please I really need help",2025-04-21 08:41:04
A Google user,5,if I update my monoepoint app it doesn't work and them do tell me to update again,2025-04-21 08:39:17
A Google user,2,I want to upgrade my monipont,2025-04-21 08:31:31
A Google user,5,Excellent,2025-04-21 08:26:35
A Google user,5,upgrade issue,2025-04-21 08:13:54
A Google user,5,I love it,2025-04-21 08:05:20
A Google user,5,awesome,2025-04-21 08:03:03
A Google user,1,I can't assess my account,2025-04-21 07:57:27
A Google user,1,"ever since I upgraded the app it has refused to open in my phone, keeps showing app outdated and prod and I can't click on the prod but only on the option of update app and it still returns me back to the initial step of update app.",2025-04-21 07:51:47
A Google user,3,please 🤲 fast update my money was stuck there and doing saving there too. please 🤲..,2025-04-21 07:36:17
A Google user,5,"am even short of words now. the stress is much. the app so hard to open and sometimes, it will say it outdated. I don't really understand.",2025-04-21 07:33:40
A Google user,5,very good App,2025-04-21 07:29:30
A Google user,1,I can't update my account since Friday please help me out.,2025-04-21 07:27:59
A Google user,5,"problems off update of the app can't reach a month self,am getting tired,",2025-04-21 07:26:21
A Google user,5,your APP is not upgrading oo I don't know why oo please do something about it,2025-04-21 07:19:44
A Google user,5,excellent,2025-04-21 07:14:12
A Google user,4,very good,2025-04-21 07:05:06
A Google user,4,very convenient,2025-04-21 07:04:39
A Google user,5,it makes my life much easier,2025-04-21 07:00:50
A Google user,5,Available at any time,2025-04-21 06:29:41
A Google user,5,it's reliable,2025-04-21 06:24:22
A Google user,4,Great,2025-04-21 06:05:25
A Google user,5,very nice app for carrying online transactions,2025-04-21 06:05:10
A Google user,1,this is really annoying I can't make transaction from my account or withdraw,2025-04-21 05:32:34
A Google user,2,i'm Real good with this,2025-04-21 05:25:23
A Google user,1,this App is so flustering how can they be asking for upgrade when the updated version is not available yet they can't. allow me to usee the old app,2025-04-21 03:48:57
A Google user,4,good experience,2025-04-21 00:14:07
A Google user,5,good,2025-04-20 23:10:12
A Google user,5,please my monipoint app has nt been open,2025-04-20 23:07:01
A Google user,5,nice,2025-04-20 23:06:22
A Google user,5,best of all,2025-04-20 23:04:42
A Google user,3,good,2025-04-20 23:02:56
A Google user,4,it's good for sure,2025-04-20 22:40:12
A Google user,5,good,2025-04-20 22:33:44
A Google user,4,good,2025-04-20 22:25:34
A Google user,5,Good performance,2025-04-20 21:50:06
A Google user,2,why una go dey comot #20 from my money anytime I make transfer 😒 🙄 😑 😤,2025-04-20 21:45:54
A Google user,1,very useless app,2025-04-20 21:36:00
A Google user,5,good,2025-04-20 21:13:28
A Google user,1,please I don't understand what is going on I can't upgrade or open my app and I have money that I want to use there please you people should do something about it.,2025-04-20 21:02:03
A Google user,5,I want to update this App,2025-04-20 20:40:31
A Google user,5,it serves me well and i like it,2025-04-20 20:38:09
A Google user,1,why is it not working properly on my phone please do something about it monie point team,2025-04-20 20:33:42
A Google user,5,it a good app that is while I recommend it 5 🌟 so pls tried and show it. it safer and good,2025-04-20 20:30:09
A Google user,3,you guys should encourage us more by adding loan options in your app...,2025-04-20 20:18:10
A Google user,5,very good,2025-04-20 20:11:50
A Google user,5,business services,2025-04-20 19:50:51
A Google user,5,good,2025-04-20 19:36:27
A Google user,5,good,2025-04-20 19:32:39
A Google user,5,the best of it kind,2025-04-20 19:32:14
A Google user,5,excellent,2025-04-20 19:30:48
A Google user,1,it's always asking me to update that the app is outdated and even after trying to update it to the latest version it still won't work,2025-04-20 19:29:48
A Google user,5,am enjoying the app,2025-04-20 19:29:07
A Google user,5,good,2025-04-20 19:26:37
A Google user,5,I can't access my account with my phone again because I connected pos to my phone all the activities on my I monitor it on my phone but now I cannot access it again advise pls tnx,2025-04-20 19:24:28
A Google user,5,Good,2025-04-20 19:16:58
A Google user,5,it's a very good app,2025-04-20 19:04:02
A Google user,5,satisfactory,2025-04-20 19:00:03
A Google user,5,perfect,2025-04-20 18:55:06
A Google user,5,the network is very slow,2025-04-20 18:53:50
A Google user,5,This App is good and Nice,2025-04-20 18:43:14
A Google user,4,nice and excellent,2025-04-20 18:21:03
A Google user,2,smiling always with me,2025-04-20 18:16:33
A Google user,4,good I'm,2025-04-20 18:09:32
A Google user,1,very accurate,2025-04-20 18:08:05
A Google user,3,good,2025-04-20 18:02:45
A Google user,5,good,2025-04-20 17:50:03
A Google user,5,good but sometimes we experience bad networ k.,2025-04-20 17:31:17
A Google user,5,wow,2025-04-20 17:26:55
A Google user,5,I love this app because is good in doing transactions and fast too. and is doing very in refundment if failed in doing transactions. it don't hide people's money like some other onlines app. I do much like moniepoint because of the good work and is people's choice. moniepoint is one of the online app that people people's always loved to do transactions with . and I pray that God should always bless the owner of moniepoint alive and more prosperity and good living too. moniepoint is the best like,2025-04-20 17:22:36
A Google user,5,"I can't update my monipoint app, what is the issue please and how can I solve the problem",2025-04-20 17:14:16
A Google user,5,excellent,2025-04-20 17:08:27
A Google user,5,good job,2025-04-20 16:49:09
A Google user,5,great 👍,2025-04-20 16:33:31
A Google user,2,am not happy,2025-04-20 16:28:33
A Google user,5,excellent,2025-04-20 16:26:50
A Google user,5,This application is good 👍,2025-04-20 16:24:37
A Google user,4,good,2025-04-20 16:24:33
A Google user,5,moniepoint is the best,2025-04-20 16:21:59
A Google user,5,Am on able to login into my app.,2025-04-20 15:55:39
A Google user,5,I love 💕 this app so much for the offer though and then it's very reliable,2025-04-20 15:53:17
A Google user,3,good and okay and nice,2025-04-20 15:52:27
A Google user,4,fast and nice,2025-04-20 15:43:47
A Google user,4,very good,2025-04-20 15:39:06
A Google user,5,very good bank,2025-04-20 15:37:59
A Google user,3,very simple app,2025-04-20 15:28:23
A Google user,5,great job 👍,2025-04-20 15:12:26
A Google user,5,good 👍,2025-04-20 15:09:57
A Google user,2,"kudos to moniepoint it has gone far,thanks for making it work.the problem I have now is that the app doesn't wants to open even after updated it, is t giving me though time please I need help",2025-04-20 15:08:51
A Google user,5,partially good,2025-04-20 15:03:37
A Google user,3,is very good,2025-04-20 14:52:00
A Google user,5,I love ❤️ 😍 💖 this app so much,2025-04-20 14:45:34
A Google user,4,good but difficult to operate compared to Opay,2025-04-20 14:45:34
A Google user,5,my monie point business account has been outdated,2025-04-20 14:33:46
A Google user,5,Excellent,2025-04-20 14:31:46
